| +I |                    5 |                 1001 |             52801218 |                      channel_3 |        https://example.com/824 | 2025-05-26 17:59:38.000 |                Extra data 4561 |
| +I |                   13 |                 1050 |             41747326 |                      channel_3 |        https://example.com/610 | 2025-05-26 18:03:44.000 |                Extra data 6158 |
| +I |                   19 |                 1080 |             19763268 |                      channel_4 |        https://example.com/863 | 2025-05-26 18:03:45.000 |               Extra data 92432 |
| +I |                   20 |                 1015 |             88222193 |                      channel_2 |        https://example.com/521 | 2025-05-26 18:03:46.000 |               Extra data 19855 |
| +I |                    8 |                 1028 |              7341851 |                      channel_5 |        https://example.com/496 | 2025-05-26 18:03:47.000 |               Extra data 39769 |
| +I |                    5 |                 1072 |             24036662 |                      channel_5 |        https://example.com/344 | 2025-05-26 18:03:48.000 |               Extra data 85040 |
| +I |                    1 |                 1020 |              5354699 |                      channel_5 |        https://example.com/806 | 2025-05-26 18:03:49.000 |               Extra data 75032 |
| +I |                    2 |                 1076 |             96157077 |                      channel_1 |        https://example.com/394 | 2025-05-26 18:03:50.000 |               Extra data 97897 |
| +I |                   12 |                 1053 |             85869539 |                      channel_2 |        https://example.com/642 | 2025-05-26 18:03:51.000 |               Extra data 60381 |
| -U |                   13 |                 1073 |             40954393 |                      channel_5 |        https://example.com/647 | 2025-05-26 18:01:14.000 |               Extra data 74065 |
| +U |                   13 |                 1073 |             60097608 |                      channel_3 |        https://example.com/303 | 2025-05-26 18:03:52.000 |               Extra data 63900 |
| +I |                    4 |                 1037 |             16170676 |                      channel_1 |        https://example.com/181 | 2025-05-26 18:03:53.000 |               Extra data 97987 |
| +I |                   13 |                 1049 |             51830811 |                      channel_5 |        https://example.com/994 | 2025-05-26 18:03:54.000 |               Extra data 77061 |
| +I |                   17 |                 1064 |             62958694 |                      channel_4 |        https://example.com/721 | 2025-05-26 18:03:56.000 |               Extra data 64274 |
| +I |                   17 |                 1093 |             88096152 |                      channel_4 |        https://example.com/802 | 2025-05-26 18:03:58.000 |               Extra data 66474 |
| +I |                    2 |                 1068 |             66186344 |                      channel_2 |        https://example.com/636 | 2025-05-26 18:04:00.000 |               Extra data 57161 |
| +I |                   20 |                 1005 |             57045695 |                      channel_2 |        https://example.com/765 | 2025-05-26 18:04:01.000 |               Extra data 75075 |
| +I |                    4 |                 1082 |             76455148 |                      channel_2 |        https://example.com/166 | 2025-05-26 18:04:02.000 |               Extra data 67248 |
